liveness,tempo,energy,analysis_url,speechiness,mode,instrumentalness,key,duration_ms,id,name,popularity,uri,acousticness,track_href,time_signature,loudness,valence,type,danceability
0.104,122.014,0.865,https://api.spotify.com/v1/audio-analysis/4SFVS7QHVFGxDYYp2ui7jV,0.0386,1,1.47e-05,6,215854,4SFVS7QHVFGxDYYp2ui7jV,Forever Summer Holiday,32,spotify:track:4SFVS7QHVFGxDYYp2ui7jV,0.137,https://api.spotify.com/v1/tracks/4SFVS7QHVFGxDYYp2ui7jV,4,-2.686,0.938,audio_features,0.669
0.13,124.959,0.541,https://api.spotify.com/v1/audio-analysis/6FRLCMO5TUHTexlWo8ym1W,0.0505,1,0,0,235545,6FRLCMO5TUHTexlWo8ym1W,Girls Like You (feat. Cardi B),91,spotify:track:6FRLCMO5TUHTexlWo8ym1W,0.568,https://api.spotify.com/v1/tracks/6FRLCMO5TUHTexlWo8ym1W,4,-6.825,0.448,audio_features,0.851
0.196,124.969,0.895,https://api.spotify.com/v1/audio-analysis/3bf1TTBaOjD7YPSXJ2asdq,0.0469,1,0.0653,6,171630,3bf1TTBaOjD7YPSXJ2asdq,La La La,57,spotify:track:3bf1TTBaOjD7YPSXJ2asdq,0.0207,https://api.spotify.com/v1/tracks/3bf1TTBaOjD7YPSXJ2asdq,4,-4.769,0.811,audio_features,0.737
0.151,80.025,0.614,https://api.spotify.com/v1/audio-analysis/2cxU72H3CkiHJKiJhOj1Rm,0.0628,0,1.3e-05,7,179231,2cxU72H3CkiHJKiJhOj1Rm,Home With Her,68,spotify:track:2cxU72H3CkiHJKiJhOj1Rm,0.137,https://api.spotify.com/v1/tracks/2cxU72H3CkiHJKiJhOj1Rm,4,-7.525,0.508,audio_features,0.731
0.157,183.953,0.613,https://api.spotify.com/v1/audio-analysis/4joVFoiSsaXPYo5ef4SFI3,0.301,0,0,4,201288,4joVFoiSsaXPYo5ef4SFI3,We Akheeran,42,spotify:track:4joVFoiSsaXPYo5ef4SFI3,0.107,https://api.spotify.com/v1/tracks/4joVFoiSsaXPYo5ef4SFI3,4,-7.084,0.652,audio_features,0.438
0.0787,109.988,0.719,https://api.spotify.com/v1/audio-analysis/64joMeRz5K49k89R1Izdnw,0.0656,0,0.00593,10,176727,64joMeRz5K49k89R1Izdnw,Work,41,spotify:track:64joMeRz5K49k89R1Izdnw,0.0156,https://api.spotify.com/v1/tracks/64joMeRz5K49k89R1Izdnw,4,-5.686,0.352,audio_features,0.879
0.11,85.5,0.58,https://api.spotify.com/v1/audio-analysis/7hmAf3bxD3xRGj9pShrLlT,0.215,1,0,9,213358,7hmAf3bxD3xRGj9pShrLlT,Off Deez (with J. Cole),70,spotify:track:7hmAf3bxD3xRGj9pShrLlT,0.0021,https://api.spotify.com/v1/tracks/7hmAf3bxD3xRGj9pShrLlT,4,-6.164,0.434,audio_features,0.874
0.0428,138.011,0.863,https://api.spotify.com/v1/audio-analysis/4633oApWGgRgnYFxTb48PG,0.0395,1,0.000322,6,252395,4633oApWGgRgnYFxTb48PG,Agabetny,7,spotify:track:4633oApWGgRgnYFxTb48PG,0.162,https://api.spotify.com/v1/tracks/4633oApWGgRgnYFxTb48PG,4,-9.443,0.93,audio_features,0.731
0.0944,115.148,0.656,https://api.spotify.com/v1/audio-analysis/2PHW4hwb78jW1T6AkZKqDa,0.325,0,0.927,5,172586,2PHW4hwb78jW1T6AkZKqDa,Groovybby,18,spotify:track:2PHW4hwb78jW1T6AkZKqDa,0.102,https://api.spotify.com/v1/tracks/2PHW4hwb78jW1T6AkZKqDa,4,-8.893,0.416,audio_features,0.8
0.264,182.018,0.585,https://api.spotify.com/v1/audio-analysis/37kCg5izHEMZ66xGdMVG5L,0.0491,0,0,4,259240,37kCg5izHEMZ66xGdMVG5L,Oye Mujer,69,spotify:track:37kCg5izHEMZ66xGdMVG5L,0.168,https://api.spotify.com/v1/tracks/37kCg5izHEMZ66xGdMVG5L,4,-5.937,0.948,audio_features,0.746
0.235,171.86,0.683,https://api.spotify.com/v1/audio-analysis/2aisU44JcXkfSRJ7dLa02c,0.115,1,0,1,232000,2aisU44JcXkfSRJ7dLa02c,Miss Independent,63,spotify:track:2aisU44JcXkfSRJ7dLa02c,0.522,https://api.spotify.com/v1/tracks/2aisU44JcXkfSRJ7dLa02c,4,-5.693,0.713,audio_features,0.673
0.0954,99.98,0.531,https://api.spotify.com/v1/audio-analysis/0i2qj6IvyogojhQZRoJ80J,0.0268,1,0.000125,2,184640,0i2qj6IvyogojhQZRoJ80J,Slower,41,spotify:track:0i2qj6IvyogojhQZRoJ80J,0.251,https://api.spotify.com/v1/tracks/0i2qj6IvyogojhQZRoJ80J,4,-7.141,0.631,audio_features,0.697
0.376,158.075,0.951,https://api.spotify.com/v1/audio-analysis/473dVAB97y06dfl6OBb1uj,0.0966,1,0.00126,11,224960,473dVAB97y06dfl6OBb1uj,Talk Dirty To Me - 2006 - Remaster,57,spotify:track:473dVAB97y06dfl6OBb1uj,0.00888,https://api.spotify.com/v1/tracks/473dVAB97y06dfl6OBb1uj,4,-3.888,0.628,audio_features,0.49
0.116,119.84,0.361,https://api.spotify.com/v1/audio-analysis/75wfBSdZd49xpoigAKRgax,0.0381,1,0.00679,7,244005,75wfBSdZd49xpoigAKRgax,Dark Days,23,spotify:track:75wfBSdZd49xpoigAKRgax,0.407,https://api.spotify.com/v1/tracks/75wfBSdZd49xpoigAKRgax,4,-8.482,0.202,audio_features,0.604
0.0524,172.016,0.59,https://api.spotify.com/v1/audio-analysis/74Z5qPgObksbUqTLsMetwO,0.113,0,0,5,223160,74Z5qPgObksbUqTLsMetwO,Llorar,3,spotify:track:74Z5qPgObksbUqTLsMetwO,0.0577,https://api.spotify.com/v1/tracks/74Z5qPgObksbUqTLsMetwO,4,-6.917,0.962,audio_features,0.783
0.0574,114.991,0.932,https://api.spotify.com/v1/audio-analysis/3EmmCZoqpWOTY1g2GBwJoR,0.0824,1,1.5e-06,11,198774,3EmmCZoqpWOTY1g2GBwJoR,Just Hold On,73,spotify:track:3EmmCZoqpWOTY1g2GBwJoR,0.00383,https://api.spotify.com/v1/tracks/3EmmCZoqpWOTY1g2GBwJoR,4,-3.515,0.374,audio_features,0.647
0.342,102.37,0.794,https://api.spotify.com/v1/audio-analysis/6dQJI4hFolhMnZhSHxkuGc,0.125,0,0.5,10,287893,6dQJI4hFolhMnZhSHxkuGc,Mama Said Knock You Out,45,spotify:track:6dQJI4hFolhMnZhSHxkuGc,0.0402,https://api.spotify.com/v1/tracks/6dQJI4hFolhMnZhSHxkuGc,4,-7.351,0.614,audio_features,0.802
0.108,178.064,0.455,https://api.spotify.com/v1/audio-analysis/04SaNxbEN3fysbISrIiYod,0.126,0,1.25e-05,4,245643,04SaNxbEN3fysbISrIiYod,Stole the Show,30,spotify:track:04SaNxbEN3fysbISrIiYod,0.889,https://api.spotify.com/v1/tracks/04SaNxbEN3fysbISrIiYod,4,-11.296,0.451,audio_features,0.564
0.0982,99.397,0.193,https://api.spotify.com/v1/audio-analysis/79z7dHVpP3ODaat0CK29db,0.0283,1,1.5e-06,3,181133,79z7dHVpP3ODaat0CK29db,Kiss Me - AOL Sessions Acoustic Version,52,spotify:track:79z7dHVpP3ODaat0CK29db,0.892,https://api.spotify.com/v1/tracks/79z7dHVpP3ODaat0CK29db,4,-11.522,0.494,audio_features,0.568
0.307,122.968,0.901,https://api.spotify.com/v1/audio-analysis/1yaISGEoawvX2l6cU7M13n,0.0507,1,0.744,2,154146,1yaISGEoawvX2l6cU7M13n,BOOM,70,spotify:track:1yaISGEoawvX2l6cU7M13n,0.000767,https://api.spotify.com/v1/tracks/1yaISGEoawvX2l6cU7M13n,4,-3.843,0.0915,audio_features,0.794
0.062,92.057,0.732,https://api.spotify.com/v1/audio-analysis/0EFx2Sc56e9lT919vvNZC4,0.0795,1,2.61e-06,5,262107,0EFx2Sc56e9lT919vvNZC4,Footsteps,46,spotify:track:0EFx2Sc56e9lT919vvNZC4,0.0139,https://api.spotify.com/v1/tracks/0EFx2Sc56e9lT919vvNZC4,4,-7.57,0.763,audio_features,0.641
0.149,114.297,0.97,https://api.spotify.com/v1/audio-analysis/3SwlakM6VX47IwG0Wll5ek,0.0477,0,6.6e-05,10,242373,3SwlakM6VX47IwG0Wll5ek,Promiscuous,65,spotify:track:3SwlakM6VX47IwG0Wll5ek,0.0536,https://api.spotify.com/v1/tracks/3SwlakM6VX47IwG0Wll5ek,4,-6.056,0.876,audio_features,0.807
0.107,97.092,0.766,https://api.spotify.com/v1/audio-analysis/2gTYVoQCUh0QNUaFix01ld,0.384,0,1.38e-05,6,191606,2gTYVoQCUh0QNUaFix01ld,Chun-Li,76,spotify:track:2gTYVoQCUh0QNUaFix01ld,0.307,https://api.spotify.com/v1/tracks/2gTYVoQCUh0QNUaFix01ld,4,-4.788,0.463,audio_features,0.643
0.106,105.0,0.639,https://api.spotify.com/v1/audio-analysis/0wUxh6XMc698xPCfgBaPRV,0.0388,0,0.00131,5,193399,0wUxh6XMc698xPCfgBaPRV,Dreamer,76,spotify:track:0wUxh6XMc698xPCfgBaPRV,0.0507,https://api.spotify.com/v1/tracks/0wUxh6XMc698xPCfgBaPRV,4,-7.419,0.198,audio_features,0.532
0.0926,150.484,0.861,https://api.spotify.com/v1/audio-analysis/3hOZANZ6Idq2LNalURJ1mh,0.15,0,4.74e-05,1,206467,3hOZANZ6Idq2LNalURJ1mh,Textbook Love,37,spotify:track:3hOZANZ6Idq2LNalURJ1mh,0.05,https://api.spotify.com/v1/tracks/3hOZANZ6Idq2LNalURJ1mh,4,-4.253,0.42,audio_features,0.399
0.0926,119.073,0.807,https://api.spotify.com/v1/audio-analysis/4a1oIihVt6xSnDRpgX387M,0.0972,1,5.42e-06,5,238493,4a1oIihVt6xSnDRpgX387M,Burning Man,73,spotify:track:4a1oIihVt6xSnDRpgX387M,0.00403,https://api.spotify.com/v1/tracks/4a1oIihVt6xSnDRpgX387M,4,-7.221,0.492,audio_features,0.609
0.0793,87.522,0.818,https://api.spotify.com/v1/audio-analysis/6pMmYm9l0zMhICWW1yZ5iY,0.0492,0,0,5,217627,6pMmYm9l0zMhICWW1yZ5iY,Llorar,56,spotify:track:6pMmYm9l0zMhICWW1yZ5iY,0.0531,https://api.spotify.com/v1/tracks/6pMmYm9l0zMhICWW1yZ5iY,4,-4.681,0.967,audio_features,0.811
0.0841,110.042,0.694,https://api.spotify.com/v1/audio-analysis/3ijVN74pSkYdC4jWqnrZeU,0.11,1,0,10,180624,3ijVN74pSkYdC4jWqnrZeU,Diricha,33,spotify:track:3ijVN74pSkYdC4jWqnrZeU,0.184,https://api.spotify.com/v1/tracks/3ijVN74pSkYdC4jWqnrZeU,4,-6.006,0.919,audio_features,0.832
0.347,147.335,0.804,https://api.spotify.com/v1/audio-analysis/4zmx3vEPgRPjRT2CszUsZo,0.0329,1,0.00499,9,250760,4zmx3vEPgRPjRT2CszUsZo,White Wedding - Part 1 - 2001- Remaster,13,spotify:track:4zmx3vEPgRPjRT2CszUsZo,0.00363,https://api.spotify.com/v1/tracks/4zmx3vEPgRPjRT2CszUsZo,4,-6.74,0.719,audio_features,0.634
0.382,136.264,0.921,https://api.spotify.com/v1/audio-analysis/1VuBmEauSZywQVtqbxNqka,0.0481,1,0.00479,2,248067,1VuBmEauSZywQVtqbxNqka,Beautiful Day,63,spotify:track:1VuBmEauSZywQVtqbxNqka,0.0144,https://api.spotify.com/v1/tracks/1VuBmEauSZywQVtqbxNqka,4,-6.474,0.467,audio_features,0.537
0.205,80.823,0.706,https://api.spotify.com/v1/audio-analysis/43DeSV93pJPT4lCZaWZ6b1,0.0461,1,0.000252,8,266720,43DeSV93pJPT4lCZaWZ6b1,The Boys Are Back in Town,72,spotify:track:43DeSV93pJPT4lCZaWZ6b1,0.234,https://api.spotify.com/v1/tracks/43DeSV93pJPT4lCZaWZ6b1,4,-9.803,0.768,audio_features,0.445
0.0833,181.936,0.914,https://api.spotify.com/v1/audio-analysis/4ZKM4PRkEqyGv8EU6R93p6,0.163,1,0.0271,7,210156,4ZKM4PRkEqyGv8EU6R93p6,Nuitsheuakan,14,spotify:track:4ZKM4PRkEqyGv8EU6R93p6,0.000167,https://api.spotify.com/v1/tracks/4ZKM4PRkEqyGv8EU6R93p6,4,-3.812,0.65,audio_features,0.313
0.122,129.893,0.854,https://api.spotify.com/v1/audio-analysis/5Nzph7bpgv2GNh2DcVX29T,0.0574,1,0,5,185613,5Nzph7bpgv2GNh2DcVX29T,Show Me Love - Radio Edit,48,spotify:track:5Nzph7bpgv2GNh2DcVX29T,0.497,https://api.spotify.com/v1/tracks/5Nzph7bpgv2GNh2DcVX29T,4,-4.167,0.571,audio_features,0.651
0.0993,95.018,0.523,https://api.spotify.com/v1/audio-analysis/0k8iPQy9Me8Sa8wzSv6290,0.0503,0,0,10,181895,0k8iPQy9Me8Sa8wzSv6290,Metloef,15,spotify:track:0k8iPQy9Me8Sa8wzSv6290,0.104,https://api.spotify.com/v1/tracks/0k8iPQy9Me8Sa8wzSv6290,4,-9.079,0.836,audio_features,0.683
0.0929,125.456,0.739,https://api.spotify.com/v1/audio-analysis/3D9aRFIrFGDnBJAmP6ODYW,0.0358,1,0.000163,9,219360,3D9aRFIrFGDnBJAmP6ODYW,Hurts So Good,47,spotify:track:3D9aRFIrFGDnBJAmP6ODYW,0.0409,https://api.spotify.com/v1/tracks/3D9aRFIrFGDnBJAmP6ODYW,4,-5.35,0.971,audio_features,0.809
0.513,104.948,0.774,https://api.spotify.com/v1/audio-analysis/7GF0URC6CuIxq2fRcCCbrO,0.0446,1,0,0,175000,7GF0URC6CuIxq2fRcCCbrO,Almost Love - R3HAB Remix,56,spotify:track:7GF0URC6CuIxq2fRcCCbrO,0.0649,https://api.spotify.com/v1/tracks/7GF0URC6CuIxq2fRcCCbrO,4,-4.163,0.365,audio_features,0.664
0.211,173.007,0.863,https://api.spotify.com/v1/audio-analysis/4BJ5T8ZZZ3UrPG7k0OVQrp,0.304,1,5.97e-06,7,242283,4BJ5T8ZZZ3UrPG7k0OVQrp,Power (feat. Stormzy),16,spotify:track:4BJ5T8ZZZ3UrPG7k0OVQrp,0.0405,https://api.spotify.com/v1/tracks/4BJ5T8ZZZ3UrPG7k0OVQrp,4,-4.093,0.438,audio_features,0.568
0.317,144.135,0.934,https://api.spotify.com/v1/audio-analysis/40n8ZJVmwkdNAUBZSv8Xhg,0.0915,0,0,6,209109,40n8ZJVmwkdNAUBZSv8Xhg,Aftermath,56,spotify:track:40n8ZJVmwkdNAUBZSv8Xhg,0.00166,https://api.spotify.com/v1/tracks/40n8ZJVmwkdNAUBZSv8Xhg,4,-3.227,0.431,audio_features,0.437
0.224,120.016,0.64,https://api.spotify.com/v1/audio-analysis/1ds9rKjjNkurvsCXtse4So,0.0369,0,0.0706,7,193349,1ds9rKjjNkurvsCXtse4So,Some More,39,spotify:track:1ds9rKjjNkurvsCXtse4So,0.102,https://api.spotify.com/v1/tracks/1ds9rKjjNkurvsCXtse4So,4,-6.833,0.442,audio_features,0.584
0.333,106.177,0.731,https://api.spotify.com/v1/audio-analysis/7zLC4HAY11GvvKsZHNrkAp,0.0398,1,0.184,2,183373,7zLC4HAY11GvvKsZHNrkAp,I Wanna Rock (Remastered Album Version),9,spotify:track:7zLC4HAY11GvvKsZHNrkAp,0.016,https://api.spotify.com/v1/tracks/7zLC4HAY11GvvKsZHNrkAp,4,-8.299,0.606,audio_features,0.588
0.0853,104.985,0.623,https://api.spotify.com/v1/audio-analysis/4LbEUmACVAFj8e0WrMUdlN,0.0982,1,0.00396,0,221228,4LbEUmACVAFj8e0WrMUdlN,Rock Your Body,56,spotify:track:4LbEUmACVAFj8e0WrMUdlN,0.107,https://api.spotify.com/v1/tracks/4LbEUmACVAFj8e0WrMUdlN,4,-7.861,0.801,audio_features,0.801
0.248,146.034,0.625,https://api.spotify.com/v1/audio-analysis/1xzBco0xcoJEDXktl7Jxrr,0.0315,1,0.00986,4,183907,1xzBco0xcoJEDXktl7Jxrr,Mo Bamba,93,spotify:track:1xzBco0xcoJEDXktl7Jxrr,0.194,https://api.spotify.com/v1/tracks/1xzBco0xcoJEDXktl7Jxrr,4,-5.266,0.261,audio_features,0.729
0.0689,104.03,0.866,https://api.spotify.com/v1/audio-analysis/0UH04vZPwfXn3H1DQbesna,0.0415,1,0,0,226142,0UH04vZPwfXn3H1DQbesna,Eben El Nashama,4,spotify:track:0UH04vZPwfXn3H1DQbesna,0.0138,https://api.spotify.com/v1/tracks/0UH04vZPwfXn3H1DQbesna,4,-4.066,0.69,audio_features,0.766
0.262,127.075,0.86,https://api.spotify.com/v1/audio-analysis/1NpW5kyvO4XrNJ3rnfcNy3,0.0554,0,0,5,232947,1NpW5kyvO4XrNJ3rnfcNy3,Wild Ones (feat. Sia),76,spotify:track:1NpW5kyvO4XrNJ3rnfcNy3,0.0991,https://api.spotify.com/v1/tracks/1NpW5kyvO4XrNJ3rnfcNy3,4,-5.324,0.437,audio_features,0.608
0.112,127.986,0.315,https://api.spotify.com/v1/audio-analysis/1nAT8gEl9W68iCeo9HHMek,0.0275,0,0.00108,6,291920,1nAT8gEl9W68iCeo9HHMek,Mining Town,45,spotify:track:1nAT8gEl9W68iCeo9HHMek,0.713,https://api.spotify.com/v1/tracks/1nAT8gEl9W68iCeo9HHMek,4,-11.3,0.0895,audio_features,0.509
0.202,91.88,0.916,https://api.spotify.com/v1/audio-analysis/72TbP7lgOyZj7RnHpXXhmb,0.305,1,0,2,353230,72TbP7lgOyZj7RnHpXXhmb,Akhret Al Shaqawa,34,spotify:track:72TbP7lgOyZj7RnHpXXhmb,0.337,https://api.spotify.com/v1/tracks/72TbP7lgOyZj7RnHpXXhmb,4,-4.803,0.769,audio_features,0.664
0.488,93.066,0.696,https://api.spotify.com/v1/audio-analysis/2woCw59DHRIb1vcyQ2a7Ca,0.103,0,0,11,223107,2woCw59DHRIb1vcyQ2a7Ca,Jealous,12,spotify:track:2woCw59DHRIb1vcyQ2a7Ca,0.0129,https://api.spotify.com/v1/tracks/2woCw59DHRIb1vcyQ2a7Ca,4,-3.842,0.375,audio_features,0.7
0.0812,100.0,0.611,https://api.spotify.com/v1/audio-analysis/2FY7b99s15jUprqC0M5NCT,0.0409,1,0,2,189467,2FY7b99s15jUprqC0M5NCT,Natural,71,spotify:track:2FY7b99s15jUprqC0M5NCT,0.217,https://api.spotify.com/v1/tracks/2FY7b99s15jUprqC0M5NCT,4,-6.112,0.22,audio_features,0.704
0.33,147.125,0.808,https://api.spotify.com/v1/audio-analysis/0xgAdbGphKHfMHjUwzEYjd,0.0412,1,4.13e-06,2,166427,0xgAdbGphKHfMHjUwzEYjd,Waterloo,7,spotify:track:0xgAdbGphKHfMHjUwzEYjd,0.191,https://api.spotify.com/v1/tracks/0xgAdbGphKHfMHjUwzEYjd,4,-9.774,0.706,audio_features,0.41
0.341,100.015,0.94,https://api.spotify.com/v1/audio-analysis/0drXYOymxrIl2lzhVnsiMH,0.122,0,0.00682,6,204080,0drXYOymxrIl2lzhVnsiMH,Sweat,25,spotify:track:0drXYOymxrIl2lzhVnsiMH,0.0429,https://api.spotify.com/v1/tracks/0drXYOymxrIl2lzhVnsiMH,4,-1.645,0.623,audio_features,0.776
0.132,97.916,0.837,https://api.spotify.com/v1/audio-analysis/3UP54oSRjnikM8mBHmCJhE,0.0548,0,0.000471,9,225306,3UP54oSRjnikM8mBHmCJhE,Hallucinate,52,spotify:track:3UP54oSRjnikM8mBHmCJhE,0.017,https://api.spotify.com/v1/tracks/3UP54oSRjnikM8mBHmCJhE,4,-4.778,0.274,audio_features,0.58
0.0427,92.729,0.813,https://api.spotify.com/v1/audio-analysis/70FCugJxa7XW04Np6iYJdI,0.299,0,9.37e-05,6,224440,70FCugJxa7XW04Np6iYJdI,21 Questions,68,spotify:track:70FCugJxa7XW04Np6iYJdI,0.349,https://api.spotify.com/v1/tracks/70FCugJxa7XW04Np6iYJdI,4,-3.846,0.895,audio_features,0.646
0.351,110.568,0.693,https://api.spotify.com/v1/audio-analysis/3EApebexZ7YqDIqw2EMTDh,0.408,1,0,9,240640,3EApebexZ7YqDIqw2EMTDh,I Might Need Security,74,spotify:track:3EApebexZ7YqDIqw2EMTDh,0.177,https://api.spotify.com/v1/tracks/3EApebexZ7YqDIqw2EMTDh,3,-5.868,0.287,audio_features,0.514
0.668,125.03,0.827,https://api.spotify.com/v1/audio-analysis/4zDsgkTLNv6j3kQ0asJfrF,0.0626,1,0,0,255629,4zDsgkTLNv6j3kQ0asJfrF,Energetic (Prequel Remix),43,spotify:track:4zDsgkTLNv6j3kQ0asJfrF,0.0115,https://api.spotify.com/v1/tracks/4zDsgkTLNv6j3kQ0asJfrF,4,-3.892,0.509,audio_features,0.722
0.215,108.842,0.977,https://api.spotify.com/v1/audio-analysis/2y2Ntoc7ZS3mCBZKnZC8K0,0.0553,1,0.000176,9,139880,2y2Ntoc7ZS3mCBZKnZC8K0,Always Waiting,24,spotify:track:2y2Ntoc7ZS3mCBZKnZC8K0,0.00143,https://api.spotify.com/v1/tracks/2y2Ntoc7ZS3mCBZKnZC8K0,4,-6.3,0.678,audio_features,0.343
0.027,127.985,0.903,https://api.spotify.com/v1/audio-analysis/41j7FswF5MiQ9zjqSXOke3,0.0392,0,1.58e-05,6,287881,41j7FswF5MiQ9zjqSXOke3,Khalina,26,spotify:track:41j7FswF5MiQ9zjqSXOke3,0.0128,https://api.spotify.com/v1/tracks/41j7FswF5MiQ9zjqSXOke3,4,-6.482,0.844,audio_features,0.685
0.107,119.992,0.434,https://api.spotify.com/v1/audio-analysis/3jBgBb1yqmq2hbnTXVYCDQ,0.0351,1,0.751,10,296157,3jBgBb1yqmq2hbnTXVYCDQ,A-Game,28,spotify:track:3jBgBb1yqmq2hbnTXVYCDQ,0.238,https://api.spotify.com/v1/tracks/3jBgBb1yqmq2hbnTXVYCDQ,4,-11.391,0.117,audio_features,0.79
0.368,186.113,0.988,https://api.spotify.com/v1/audio-analysis/6nTiIhLmQ3FWhvrGafw2zj,0.0639,1,7.86e-05,1,176346,6nTiIhLmQ3FWhvrGafw2zj,American Idiot,76,spotify:track:6nTiIhLmQ3FWhvrGafw2zj,2.64e-05,https://api.spotify.com/v1/tracks/6nTiIhLmQ3FWhvrGafw2zj,4,-2.042,0.769,audio_features,0.38
0.117,159.948,0.966,https://api.spotify.com/v1/audio-analysis/34hoCwSsssai61QCqzGYtX,0.0946,1,1.56e-06,0,235613,34hoCwSsssai61QCqzGYtX,Bored To Death,57,spotify:track:34hoCwSsssai61QCqzGYtX,0.00575,https://api.spotify.com/v1/tracks/34hoCwSsssai61QCqzGYtX,4,-3.876,0.638,audio_features,0.502
0.103,105.946,0.508,https://api.spotify.com/v1/audio-analysis/2Mwy8p7paYnL2BvnFrQVxK,0.0269,1,6.87e-05,2,255933,2Mwy8p7paYnL2BvnFrQVxK,Free My Mind,36,spotify:track:2Mwy8p7paYnL2BvnFrQVxK,0.418,https://api.spotify.com/v1/tracks/2Mwy8p7paYnL2BvnFrQVxK,4,-7.825,0.26,audio_features,0.643
0.141,90.356,0.772,https://api.spotify.com/v1/audio-analysis/6cJqlSO19vsfCsH1FeFI35,0.0427,0,1.23e-06,1,183200,6cJqlSO19vsfCsH1FeFI35,Santeria,23,spotify:track:6cJqlSO19vsfCsH1FeFI35,0.0223,https://api.spotify.com/v1/tracks/6cJqlSO19vsfCsH1FeFI35,4,-5.246,0.585,audio_features,0.673
0.156,115.715,0.913,https://api.spotify.com/v1/audio-analysis/2zYzyRzz6pRmhPzyfMEC8s,0.132,0,0.00173,6,208400,2zYzyRzz6pRmhPzyfMEC8s,Highway to Hell,83,spotify:track:2zYzyRzz6pRmhPzyfMEC8s,0.0591,https://api.spotify.com/v1/tracks/2zYzyRzz6pRmhPzyfMEC8s,4,-4.793,0.422,audio_features,0.573
0.349,127.011,0.917,https://api.spotify.com/v1/audio-analysis/6tzJjrIBRmUWLiUoGWaNpf,0.0406,1,1.27e-05,1,220420,6tzJjrIBRmUWLiUoGWaNpf,La fiesta,30,spotify:track:6tzJjrIBRmUWLiUoGWaNpf,0.00208,https://api.spotify.com/v1/tracks/6tzJjrIBRmUWLiUoGWaNpf,4,-3.304,0.642,audio_features,0.72
0.394,202.058,0.933,https://api.spotify.com/v1/audio-analysis/4MxZW1XEcPuIZmkANsJabC,0.366,1,0,11,268867,4MxZW1XEcPuIZmkANsJabC,Party Up,68,spotify:track:4MxZW1XEcPuIZmkANsJabC,0.0835,https://api.spotify.com/v1/tracks/4MxZW1XEcPuIZmkANsJabC,4,-3.282,0.478,audio_features,0.534
0.0838,99.974,0.453,https://api.spotify.com/v1/audio-analysis/2zYs4BonN2ydkbrRk333SN,0.227,0,3.82e-06,4,211293,2zYs4BonN2ydkbrRk333SN,Come Closer,65,spotify:track:2zYs4BonN2ydkbrRk333SN,0.127,https://api.spotify.com/v1/tracks/2zYs4BonN2ydkbrRk333SN,4,-7.429,0.496,audio_features,0.825
0.165,92.213,0.809,https://api.spotify.com/v1/audio-analysis/5CLGzJsGqhCEECcpnFQA8x,0.0474,1,0,0,210773,5CLGzJsGqhCEECcpnFQA8x,"These Days (feat. Jess Glynne, Macklemore & Dan Caplen)",86,spotify:track:5CLGzJsGqhCEECcpnFQA8x,0.194,https://api.spotify.com/v1/tracks/5CLGzJsGqhCEECcpnFQA8x,4,-4.057,0.55,audio_features,0.653
0.334,95.103,0.733,https://api.spotify.com/v1/audio-analysis/1HGyhNaRUFEDBiVLbvtbL6,0.128,0,0.00026,11,245000,1HGyhNaRUFEDBiVLbvtbL6,Murder She Wrote,62,spotify:track:1HGyhNaRUFEDBiVLbvtbL6,0.161,https://api.spotify.com/v1/tracks/1HGyhNaRUFEDBiVLbvtbL6,4,-9.153,0.947,audio_features,0.883
0.115,124.997,0.705,https://api.spotify.com/v1/audio-analysis/2ZLSnT49tvHVEhrhsrw483,0.167,1,2.02e-05,1,253867,2ZLSnT49tvHVEhrhsrw483,Frostbite (Remix) (feat. Offset & Rich The Kid),62,spotify:track:2ZLSnT49tvHVEhrhsrw483,0.204,https://api.spotify.com/v1/tracks/2ZLSnT49tvHVEhrhsrw483,4,-4.916,0.516,audio_features,0.958
0.363,123.98,0.858,https://api.spotify.com/v1/audio-analysis/1SWSXLjMTInQGxwWUrhfAN,0.0483,0,0.3,0,201052,1SWSXLjMTInQGxwWUrhfAN,Gravity,53,spotify:track:1SWSXLjMTInQGxwWUrhfAN,0.000489,https://api.spotify.com/v1/tracks/1SWSXLjMTInQGxwWUrhfAN,4,-6.898,0.106,audio_features,0.677
0.0445,126.051,0.833,https://api.spotify.com/v1/audio-analysis/2kVZI1H6owF0yX8OXuJXMr,0.216,0,0.0559,3,138095,2kVZI1H6owF0yX8OXuJXMr,Blackout,55,spotify:track:2kVZI1H6owF0yX8OXuJXMr,0.0176,https://api.spotify.com/v1/tracks/2kVZI1H6owF0yX8OXuJXMr,4,-3.693,0.512,audio_features,0.829
0.0831,125.012,0.779,https://api.spotify.com/v1/audio-analysis/7HlvFIJDmcQRRn45aRd46t,0.0382,1,0.838,6,400115,7HlvFIJDmcQRRn45aRd46t,What They Say,49,spotify:track:7HlvFIJDmcQRRn45aRd46t,0.00181,https://api.spotify.com/v1/tracks/7HlvFIJDmcQRRn45aRd46t,4,-6.217,0.566,audio_features,0.805
0.152,87.971,0.812,https://api.spotify.com/v1/audio-analysis/1RTlTuLOdnmgbe11ynwR7c,0.0587,1,0.000364,7,251267,1RTlTuLOdnmgbe11ynwR7c,No Es Justo,85,spotify:track:1RTlTuLOdnmgbe11ynwR7c,0.151,https://api.spotify.com/v1/tracks/1RTlTuLOdnmgbe11ynwR7c,4,-4.47,0.699,audio_features,0.801
